X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
6494963.49879761,1841385.27190235,59652,211,,Social Services,Homeless Shelters and Services,,www.CatholicCharitiesLA.org,Catholic Charities Of Los Angeles - Brownson House,1307 Warren St.,,Los Angeles,CA,"Monday through Friday, 9:00am to 1:00pm. ","Regional Office Administrative (323) 266-3130,  Service/Intake (323) 264-8701, Appointments Service/Intake (323) 264-8700",,www.CatholicCharitiesLA.org,,,60849,"This agency provides emergency food, holiday assistance, motel vouchers and utility bill assistance.",90033,http://egis3.lacounty.gov/lms/?p=60849,publish,34.052022,-118.220218,2013/06/01 11:50:56+00,,6494963.49879755,1841385.27190231
6477924.11686595,1912855.00429069,59660,211,,Social Services,Homeless Shelters and Services,,NULL,Tujunga United Methodist Church,9901 Tujunga Canyon Blvd.,,Tujunga,CA,"Monday through Friday, 11:00am to 1:00pm. ",Service/Intake and Administration (818) 473-4185,,,,,60851,"This agency provides clothing, emergency food, holiday assistance, homeless support services, medical supply loans for people in La Crescenta, Lake View Terrace, Montrose, Sunland and Tujunga, including people who are undocumented or who are homeless.",91042,http://egis3.lacounty.gov/lms/?p=60851,publish,34.248295,-118.27712,2013/06/01 11:50:56+00,,6477924.11686589,1912855.00429064
6528777.96036802,1733299.52810052,59663,211,,Social Services,Homeless Shelters and Services,,www.intervalhouse.org,Interval House,6615 E. Pacific Coast Highway,Outreach Office| Suite 170,Long Beach,CA,"Monday through Sunday, 24 hours per day. ","Administrative (562) 594-9492, L A County - 24 hours Service/Intake and Hotline (562) 594-4555",,www.intervalhouse.org,,,60852,"This agency provides domestic violence services, a battered women's shelter for battered women and their children and welfare-to-work support services to battered women who receive CalWORKs and live primarily in the Long Beach and the surrounding areas.",90803,http://egis3.lacounty.gov/lms/?p=60852,publish,33.755173,-118.108203,2013/06/01 11:50:56+00,,6528777.96036798,1733299.52810048
6531368.12743178,2033385.76782185,59704,211,,Social Services,Homeless Shelters and Services,,www.mhala.org,Mental Health America Of Los Angeles - Antelope Valley Services - Discovery Resource Center,1609 E. Palmdale Blvd.,,Palmdale,CA,,"FAX (661) 575-1682,  Service/Intake (661) 947-1595",,www.mhala.org,,,60883,"This agency provides homeless support, mental health services and volunteer opportunities for people in the Antelope Valley area.",93550,http://egis3.lacounty.gov/lms/?p=60883,publish,34.579771,-118.100671,2013/06/01 11:50:56+00,,6531368.12743172,2033385.7678218
6519990.48647319,2077796.67506285,59706,211,,Social Services,Homeless Shelters and Services,,www.mhala.org,Mental Health America Of Los Angeles - Antelope Valley Services,506 W Jackman St,,Lancaster,CA,,"FAX (661) 726-2854,  Service/Intake and Administration (661) 726-2850",,www.mhala.org,,,60884,"This agency provides homeless support, mental health services and volunteer opportunities for people in the Antelope Valley area.",93534,http://egis3.lacounty.gov/lms/?p=60884,publish,34.7017657,-118.1386737,2013/06/01 11:50:56+00,,6519990.48647314,2077796.67506281
6476882.31087869,1842167.55642702,59711,211,,Social Services,Homeless Shelters and Services,,casa-libre.org,Center For Human Rights And Constitutional Law - Homeless Youth Project,845 S. Lake St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Administrative (213) 388-8693 Ext.307,  FAX (213) 386-9484,  Service/Intake (213) 637-5814",,casa-libre.org,,,60889,This agency provides shelter for homeless youth age 12 to 17 who are in Los Angeles County.,90057,http://egis3.lacounty.gov/lms/?p=60889,publish,34.054048,-118.279916,2013/06/01 11:50:56+00,,6476882.31087863,1842167.55642697
6636509.71996969,1850653.58210586,60876,211,,Social Services,Homeless Shelters and Services,,www.InlandValleyHopePartners.org,Inland Valley Hope Partners - Our House Shelter Administrative Office,1753 N. Park Ave.,,Pomona,CA,,"Housing/Shelter Intake Service/Intake (909) 622-3806 Ext.235, Administrative Office FAX (909) 622-0484",,www.InlandValleyHopePartners.org,,,61487,"The organization's programs provides emergency food, financial assistance, holiday assistance and shelter for people who primarily live in the Inland Valley.",91768,http://egis3.lacounty.gov/lms/?p=61487,publish,34.077438,-117.752859,2013/06/01 11:50:56+00,,6636509.71996963,1850653.58210582
6636360.63299753,1845917.16506952,60877,211,,Social Services,Homeless Shelters and Services,,www.InlandValleyHopePartners.org,Inland Valley Hope Partners - Beta Food Security Site,290 W Pearl St,,Pomona,CA,,Emergency Food Beta Center Service/Intake (909) 622-7278,,www.InlandValleyHopePartners.org,,,61488,"The organization's programs provides emergency food, financial assistance, holiday assistance and shelter for people who primarily live in the Inland Valley.",91766,http://egis3.lacounty.gov/lms/?p=61488,publish,34.06442402,-117.7533897,2013/06/01 11:50:56+00,,6636360.63299747,1845917.16506948
6643761.90789311,1858995.86036877,60881,211,,Social Services,Homeless Shelters and Services,,www.InlandValleyHopePartners.org,Inland Valley Hope Partners - Claremont Center,660 N. Mountain Ave.,,Claremont,CA,,Service/Intake (909) 621-2400,,www.InlandValleyHopePartners.org,,,61490,"The organization's programs provides emergency food, financial assistance, holiday assistance and shelter for people who primarily live in the Inland Valley.",91711,http://egis3.lacounty.gov/lms/?p=61490,publish,34.10031,-117.728836,2013/06/01 11:50:56+00,,6643761.90789305,1858995.86036873
6461342.94267927,1834466.90450552,60888,211,,Social Services,Homeless Shelters and Services,,berean29.adventistchurchconnect.org/index.php,Berean 7Th Day Adventist Church Community Services,4211 W. Adams Blvd.,,Los Angeles,CA,,"Service/Intake and Administration (323) 735-0228,  FAX (323) 766-7552",,berean29.adventistchurchconnect.org/index.php,,,61495,This program provides emergency food and holiday assistance for people who live in Los Angeles County.,90018,http://egis3.lacounty.gov/lms/?p=61495,publish,34.032758,-118.331133,2013/06/01 11:50:56+00,,6461342.94267923,1834466.90450548
6568684.95010769,1851537.32180819,60893,211,,Social Services,Homeless Shelters and Services,,www.cotrbp.org,Church Of The Redeemer,3739 Monterey Ave.,,Baldwin Park,CA,"Monday through Friday, 9:00am to 3:00pm. ","FAX (626) 960-9587,  Service/Intake and Administration (626) 960-9585",,www.cotrbp.org,,,61497,This program provides emergency food and holiday assistance for anyone in need.,91706,http://egis3.lacounty.gov/lms/?p=61497,publish,34.080117,-117.976835,2013/06/01 11:50:56+00,,6568684.95010763,1851537.32180814
6478846.29349928,1847710.48464561,60937,211,,Social Services,Homeless Shelters and Services,,www.fasgi.org,Filipino American Service Group Inc,135 N. Park View St.,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (213) 487-9804,  FAX (213) 487-9806",,www.fasgi.org,,,61538,"The agency provides community services, health services, services for older adults and shelter to homeless adults with health and mental health issues who live in Los Angeles County area.",90026,http://egis3.lacounty.gov/lms/?p=61538,publish,34.069294,-118.273482,2013/06/01 11:50:56+00,,6478846.29349922,1847710.48464556
6475624.38557303,1831933.83870552,62010,,,Social Services,Homeless Shelters and Services,,Ella's Foundation,Ella's Foundation,3175 S. Hoover St.,Suite 113 ,Los Angeles ,CA,,"(323) 761 - 6415
",,,,,68577,,90007,http://egis3.lacounty.gov/lms/?p=68577,publish,34.0259176,-118.2839734,2013/04/25 15:44:26+00,,6475624.38557297,1831933.83870548
6483402.48648661,1800014.13286002,62013,,,Social Services,Homeless Shelters and Services,,Access Center (WLCAC Access Center for Homeless Services), Access Center (WLCAC Access Center for Homeless Services),958 E. 108th Street,,Los Angeles ,CA ,,"(323) 563 - 4721
",,,,,68583,,90064,http://egis3.lacounty.gov/lms/?p=68583,publish,33.938265,-118.2580334,2013/04/25 16:24:38+00,,6483402.48648655,1800014.13285998
6467815.02520752,1727313.18639868,62018,,,Social Services,Homeless Shelters and Services,,Family Source Center,Family Source Center,9219 S. Broadway Avenue,,Los Angeles,,,"(323) 777 - 3120
",,,,,68588,,90003,http://egis3.lacounty.gov/lms/?p=68588,publish,33.7383765,-118.3086858,2013/08/19 16:09:06+00,,6467815.02520747,1727313.18639864
6488840.74956019,1808188.92228469,62021,,,Social Services,Homeless Shelters and Services,,Immanuel Housing Inc. Immanuel House of Hope,Housing - Immanuel Housing Inc. Immanuel House of Hope,1800 E. 85th Street,,Los Angeles ,CA,,"(323) 256 - 6975
",,,,,68594,,90001,http://egis3.lacounty.gov/lms/?p=68594,publish,33.960765,-118.240169,2013/09/13 09:45:24+00,,6488840.74956013,1808188.92228465
6472740.31588186,1827417.99504694,62024,,,Social Services,Homeless Shelters and Services,,,Housing Coalition Education,1051 Laighton Avenue,,Los Angeles,CA,,,,,,,68596,,90037,http://egis3.lacounty.gov/lms/?p=68596,publish,34.013486,-118.293448,2013/08/08 14:36:46+00,,6472740.3158818,1827417.9950469
6472708.2007886,1807691.67491961,62055,,,Social Services,Homeless Shelters and Services,,St. Catherine's Episcopal Diocese of Los Angeles,St. Catherine's Episcopal Diocese of Los Angeles,1039 W. 87th St. ,,Los Angeles,CA,,"(213) 482 - 2040 
",,,,,68648,,90044,http://egis3.lacounty.gov/lms/?p=68648,publish,33.959281,-118.293364,2013/04/26 14:01:14+00,,6472708.20078856,1807691.67491956
6532532.92628327,1816109.15841268,62451,211,,Social Services,Homeless Shelters and Services,,,Angel Step Inn Domestic Violence Emergency Shelter,9047 Washington Blvd,,Pico Rivera,CA,"Monday through Sunday, 24 hours per day. N/A ","Service/Intake (562) 949-5358,  FAX (323) 255-0012, 24-Hr. Hotline  323-780-HELP Service/Intake and Hotline (323) 780-4357, Shelter Admin. Administrative (323) 780-7285,  FAX (323) 780-7235,  FAX (562) 941-6106, 24-Hr. Hotline Service/Intake and Hotline (",,www.angelstepinn.org,,,70230,"The agency provides domestic violence services, residential treatment for substance abuse, shelter and welfare-to-work support services for people who live in Los Angeles County.",90660,http://egis3.lacounty.gov/lms/?p=70230,publish,33.9827294,-118.0961111,2010/11/01 11:50:56+00,,6532532.92628323,1816109.15841265
6504543.87694652,1742975.35225277,62605,211,,Social Services,Homeless Shelters and Services,,,Long Beach Family Shelter For The Homeless,Long Beach Family Shelter,,Long Beach,CA,"Monday through Sunday, 24 hours per day. ","People w/ Disabilities -  Disabled Resources Center Service/Intake (562) 427-1000, Catholic Charities Administration (562) 591-1351, Long Beach Multi-Service Center Service/Intake (562) 733-1147,  Administrative (562) 388-7670",,,,,70297,"The agency provides shelter for people of all ages in the Long Beach area, including families with children and people who have physical disabilities.",90813,http://egis3.lacounty.gov/lms/?p=70297,publish,33.781662,-118.187983,2010/11/01 11:50:56+00,,6504543.87694646,1742975.35225272
4.22168177366257,-2.15259890258312,62682,211,,Social Services,Homeless Shelters and Services,,,Bilingual Shelter For Victims Of Domestic Violence,,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","24-Hour All Services Hotline Service/Intake and Hotline (800) 548-2722, Free Spirit Shelter Hotline Service/Intake and Hotline (323) 937-1312,  FAX (213) 430-0657, Bilingual Shelter Hotline Service/Intake and Hotline (323) 268-7568, Chicana Service Action",,,,,70340,"The agency provides a battered women's shelter, domestic violence services and welfare-to-work support services for women with children who are in Los Angeles County.",90015,http://egis3.lacounty.gov/lms/?p=70340,publish,27.19601,-138.152186,2010/11/01 11:50:56+00,,4.22168173,-2.15259893
6481647.30233294,1838120.59864168,62689,211,,Social Services,Homeless Shelters and Services,,,Free Spirit: For Victims Of Domestic Violence,,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","24-Hour All Services Hotline Hotline/Talkline/Warmline (800) 548-2722, Free Spirit Shelter Hotline Hotline/Talkline/Warmline (323) 937-1312, Chicana Service Action Center Administrative (213) 629-5800,  Service/Intake and Administration (323) 937-1368",,,,,70341,The agency provides a battered women's shelter and welfare-to-work support services for women with children who are in Los Angeles County.,90015,http://egis3.lacounty.gov/lms/?p=70341,publish,34.042963,-118.26415,2010/11/01 11:50:56+00,,6481647.30233289,1838120.59864165
6490278.18270895,1879128.1875581,63300,211,,Social Services,Homeless Shelters and Services,,,Ywca Glendale - Ywca Battered Women's Shelter - Sunrise Village,,,Glendale,CA,"Monday through Sunday, 24 hours per day. ",DV hotline (24 hrs.) Service/Intake/Hotline (Voice/TDD) (888) 999-7511,,www.glendaleywca.org,,,70619,"The agency provides domestic violence services, health services and shelter for battered women, and health services for women.",91206,http://egis3.lacounty.gov/lms/?p=70619,publish,34.155705,-118.235978,2010/11/01 11:50:56+00,,6490278.18270889,1879128.18755805
6487391.44209136,1838492.61298952,63561,211,,Social Services,Homeless Shelters and Services,,,Angelus Inn - Sro Housing Corporation,518 San Julian St,,Los Angeles,CA, ,Information Only (213) 229-9662,,www.srohousing.org,,,70741,The agency provides low-cost housing for homeless and low-income adults in the Skid Row area of downtown Los Angeles.,90013,http://egis3.lacounty.gov/lms/?p=70741,publish,34.04402523,-118.2451921,2016/06/16 10:53:24+00,,6487391.4420913,1838492.61298947
6487316.60857961,1838527.10242185,63587,211,,Social Services,Homeless Shelters and Services,,,Russ - Sro Housing Corporation,517 San Julian St,,Los Angeles,CA,"Russ Information Desk is available Monday through Friday, 9:00am to 11:00am; Russ Rental Office is available Monday through Friday, 9:00am to 4:00pm. ",Information Only (213) 229-9655,,www.srohousing.org,,,70754,The agency provides low-cost housing for homeless and low-income adults in the Skid Row area of downtown Los Angeles.,90013,http://egis3.lacounty.gov/lms/?p=70754,publish,34.0441195,-118.2454394,2016/06/16 10:46:57+00,,6487316.60857955,1838527.10242181
6474152.00465952,1850702.87268968,63817,211,,Social Services,Homeless Shelters and Services,,,People Assisting The Homeless - Regional Homeless Center,340 N Madison Ave,,Los Angeles,CA,"Monday through Friday, 7:30am to 4:00pm. ","Administrative (323) 644-2200, P.A.T.H. Service/Intake (323) 644-2216",,www.epath.org,,,70848,The organization provides shelter for homeless and at-risk adults and volunteer opportunities in Los Angeles County.,90004,http://egis3.lacounty.gov/lms/?p=70848,publish,34.07748055,-118.2890107,2010/11/01 11:50:56+00,,6474152.00465947,1850702.87268965
6405230.58804069,1962657.1130196,63934,211,,Social Services,Homeless Shelters and Services,,,Domestic Violence Center Of Santa Clarita,,call for location,Newhall,CA,"Monday through Friday, 9:00am to 5:00pm. ","661-254-TEEN for Teen Hotline Hotline/Talkline/Warmline (661) 254-8336,  FAX (661) 259-1194,  Service/Intake and Administration (661) 259-8175, 24-Hours Service/Intake and Hotline (661) 259-4357",,www.domesticviolencecenterscv.org,,,70906,The agency provides a battered women's shelter and domestic violence services for people in Los Angeles County.,91321,http://egis3.lacounty.gov/lms/?p=70906,publish,34.384353,-118.518513,2010/11/01 11:50:56+00,,6405230.58804063,1962657.11301956
6412056.50680353,1832714.90472868,63978,211,,Social Services,Homeless Shelters and Services,,,Upward Bound House - Family Place,1020 12Th Ct,,Santa Monica,CA,"Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (310) 458-7779, Shelter/Case Managers Referral Service/Intake (310) 458-7779 Ext.211, Shelter/Case Managers-Program Manager Service/Intake (310) 458-7779 Ext.212, Shelter/Case Managers Referral Service/Intake (310) 458-77",,www.upwardboundhouse.org,,,70925,The agency provides shelter for homeless families with children.,90403,http://egis3.lacounty.gov/lms/?p=70925,publish,34.02738808,-118.4937735,2010/11/01 11:50:56+00,,6412056.50680347,1832714.90472865
6399147.94764695,1895778.53975601,64244,211,,Social Services,Homeless Shelters and Services,,,Zoe Christian Fellowship - Sfv Rescue Mission,7143 Baird Ave,,Reseda,CA,"Wednesday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71064,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91335,http://egis3.lacounty.gov/lms/?p=71064,publish,34.20049429,-118.537488,2010/11/01 11:50:56+00,,6399147.94764689,1895778.53975597
6381232.90506503,1916009.31786394,64246,211,,Social Services,Homeless Shelters and Services,,,Chatsworth Foursquare Church - Sfv Rescue Mission,10210 Canoga Ave,,Chatsworth,CA,"Monday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71065,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91311,http://egis3.lacounty.gov/lms/?p=71065,publish,34.25580714,-118.5971321,2010/11/01 11:50:56+00,,6381232.90506497,1916009.3178639
6424283.99055061,1842736.2859326,64677,211,,Social Services,Homeless Shelters and Services,,,Salvation Army Haven Program - Bldg. 212,11301 Wilshire Blvd,Bldg. 212,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Administration (310) 478-3711 Ext.44353, Senior Program - Tamara Komashko Service/Intake (310) 478-3711 Ext.43014, Alpha Center Program - Vance Poletto Service/Intake (310) 478-3711 Ext.44360, Naomi House Program - Victoria Curtin Service/Intake (310) 478",,usw.salvationarmy.org,,,71366,"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County.",90073,http://egis3.lacounty.gov/lms/?p=71366,publish,34.05508345,-118.4535687,2010/11/01 11:50:56+00,,6424283.99055055,1842736.28593256
6424283.99055061,1842736.2859326,64681,211,,Social Services,Homeless Shelters and Services,,,Salvation Army Haven Program - Bldg. 207,11301 Wilshire Blvd,Bldg. 207,Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm. ",Exodus Lodge - Mary A. Holmes Service/Intake and Administration (310) 478-3711 Ext.42811,,usw.salvationarmy.org,,,71367,"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County.",90073,http://egis3.lacounty.gov/lms/?p=71367,publish,34.05508345,-118.4535687,2010/11/01 11:50:56+00,,6424283.99055055,1842736.28593256
6479537.40235327,1761382.41156718,65233,211,,Social Services,Homeless Shelters and Services,,,Vets On The Move Foundation,357 E Carson St,Suite 204,Carson,CA,"Monday, Wednesday, and Friday, 9:00amm to 5:00pm; Tuesday and Thursday, 9:00am to 1:00pm. ","Service/Intake and Administration (310) 518-4121, Emergency After Hours (310) 415-4254",,www.vetsonthemove.org,,,71632,The agency provides shelter services for veterans in Los Angeles County.,90745,http://egis3.lacounty.gov/lms/?p=71632,publish,33.83208417,-118.2704331,2010/11/01 11:50:56+00,,6479537.40235323,1761382.41156715
6473013.31861669,1726490.38358235,65327,211,,Social Services,Homeless Shelters and Services,,,Year Round Shelter - Harbor Interfaith Services,670 W 9Th St,,San Pedro,CA,"Monday through Friday, 10:00am to 4:00pm. ",Service/Intake (310) 831-0589,,www.lahsa.org,,,71674,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90731,http://egis3.lacounty.gov/lms/?p=71674,publish,33.73615828,-118.2915811,2010/11/01 11:50:56+00,,6473013.31861664,1726490.38358231
6551296.98849261,1848972.02838235,65329,211,,Social Services,Homeless Shelters and Services,,,Year Round Shelter - California Hispanic Commission On Alcohol & Drug Abuse Inc.,11046 Vly Mall,,El Monte,CA,"Monday through Friday, 9:00am to 12:00 noon; and 1:00pm to 3:00pm. ",Service/Intake (626) 444-9000,,www.lahsa.org,,,71678,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",91731,http://egis3.lacounty.gov/lms/?p=71678,publish,34.07306529,-118.0342539,2010/11/01 11:50:56+00,,6551296.98849255,1848972.02838232
6464139.34653528,1858586.21223794,65330,211,,Social Services,Homeless Shelters and Services,,,Year Round Shelter - Los Angeles Youth Network - Gower,1550 N Gower St,,Los Angeles,CA,"Monday through Sunday, 24 hours per day.  This shelter is targeted for homeless youth 12 to 17 years old. ",Service/Intake (323) 957-7757,,www.lahsa.org,,,71679,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90028,http://egis3.lacounty.gov/lms/?p=71679,publish,34.09905916,-118.3221586,2010/11/01 11:50:56+00,,6464139.34653522,1858586.21223789
6487694.42278461,1838258.73320794,65332,211,,Social Services,Homeless Shelters and Services,,,Year Round Shelter - Lamp Community,526 S San Pedro St,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake (213) 488-9559,,www.lahsa.org,,,71681,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90013,http://egis3.lacounty.gov/lms/?p=71681,publish,34.04338459,-118.2441901,2010/11/01 11:50:56+00,,6487694.42278455,1838258.7332079
6482340.46695711,1741196.5992486,65435,211,,Social Services,Homeless Shelters and Services,,,Doors Of Hope,529 Broad Ave,,Wilmington,CA,"Monday through Friday, 9:00am to 5:00pm.  Shelter is provided Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (310) 518-3667,  FAX (310) 513-6113",,www.doorsofhopewomensshelter.org,,,71748,The agency provides shelter for single women in Los Angeles County.,90744,http://egis3.lacounty.gov/lms/?p=71748,publish,33.7766381,-118.2610311,2010/11/01 11:50:56+00,,6482340.46695705,1741196.59924856
6519121.93177986,2075474.60129493,65448,211,,Social Services,Homeless Shelters and Services,,,"Catalyst Foundation, The - Clinic",44758 Elm Ave,,Lancaster,CA,"Monday through Thursday, 8:00am to 5:00pm; Friday, 8:00am to 12:00pm. ",Service/Intake (661) 948-8559,,www.catalystfdn.org,,,71751,The foundation provides emergency food and HIV/AIDS services for Antelope Valley residents.,93534,http://egis3.lacounty.gov/lms/?p=71751,publish,34.69538185,-118.1415526,2010/11/01 11:50:56+00,,6519121.9317798,2075474.60129489
6427249.21165428,1890801.92438118,65449,211,,Social Services,Homeless Shelters and Services,,,Central Lutheran Church - Van Nuys,6425 Tyrone Ave,,Van Nuys,CA,"Hot lunch: Wednesdays, 12:00noon to 1:00pm. ",No Telephone () -,,www.hopeofthevalley.org,,,71752,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91401,http://egis3.lacounty.gov/lms/?p=71752,publish,34.18719653,-118.4444811,2010/11/01 11:50:56+00,,6427249.21165422,1890801.92438114
6447086.17099603,1897150.24370553,65452,211,,Social Services,Homeless Shelters and Services,,,San Pablo Lutheran Church - North Hollywood,7400 Tujunga Ave,,North Hollywood,CA,"Evening Meal: Thursday, 6:30pm to 7:30pm. ",No Telephone () -,,www.hopeofthevalley.org,,,71753,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91605,http://egis3.lacounty.gov/lms/?p=71753,publish,34.20486402,-118.3789674,2010/11/01 11:50:56+00,,6447086.17099597,1897150.24370548
6445263.46237111,1882662.27891511,65455,211,,Social Services,Homeless Shelters and Services,,,St. David's Episcopal Church - North Hollywood,11605 Magnolia Blvd,,North Hollywood,CA,"Breakfast: Saturday, 8:00am to 9:00am ",No Telephone () -,,www.hopeofthevalley.org,,,71754,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91601,http://egis3.lacounty.gov/lms/?p=71754,publish,34.16503422,-118.3848122,2010/11/01 11:50:56+00,,6445263.46237105,1882662.27891506
6477375.52150644,1806979.52575335,65703,211,,Social Services,Homeless Shelters and Services,,,American Philanthropy Association - Don King Shelter,8770 S Broadway,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ",Single Women Only Service/Intake (323) 971-4432,,,,,71883,The agency provides emergency shelter for single women and men who live in Los Angeles County.,90003,http://egis3.lacounty.gov/lms/?p=71883,publish,33.95736058,-118.2779665,2010/11/01 11:50:56+00,,6477375.52150638,1806979.5257533
6498150.96486361,1743112.9064396,65714,211,,Social Services,Homeless Shelters and Services,,,Long Beach Rescue Mission - Lydia House Intake Site,1301 W 12Th St,Long Beach Multi-Service Center,Long Beach,CA,"Monday through Friday, 9:00am. ",,,www.lbrm.org,,,71888,"The agency provides emergency food, shelter, clothing, counsel, spiritually-based adult rehabilitation transitional housing programs.",90813,http://egis3.lacounty.gov/lms/?p=71888,publish,33.78200528,-118.2090207,2010/11/01 11:50:56+00,,6498150.96486355,1743112.90643956
